r,gtt,grr,phi,gtt_schw,grr_schw
5.048768778658273732e+03,9.998464339356490926e-01,1.000197332829928287e+00,3.164793260620177079e-04,9.998019319077896538e-01,1.000198107330951380e+00
5.051094471833061107e+03,9.998465048679936462e-01,1.000197241944095872e+00,3.163328705833440280e-04,9.998020231049772333e-01,1.000198016097634923e+00
5.053421236328200393e+03,9.998465757674719345e-01,1.000197151100134629e+00,3.161863476405970120e-04,9.998021142601746236e-01,1.000197924906341962e+00
5.055749072637189784e+03,9.998466466340993897e-01,1.000197060298026130e+00,3.160397572026996853e-04,9.998022053734011427e-01,1.000197833757052956e+00
5.058077981253756661e+03,9.998467174678907776e-01,1.000196969537750391e+00,3.158930992385605989e-04,9.998022964446759975e-01,1.000197742649748811e+00
5.060407962671854875e+03,9.998467882688628627e-01,1.000196878819289648e+00,3.157463737170740467e-04,9.998023874740186168e-01,1.000197651584410208e+00
5.062739017385663828e+03,9.998468590370294118e-01,1.000196788142622806e+00,3.155995806071202822e-04,9.998024784614482074e-01,1.000197560561017829e+00
5.065071145889594845e+03,9.998469297724060789e-01,1.000196697507731658e+00,3.154527198775647053e-04,9.998025694069841984e-01,1.000197469579551912e+00
5.067404348678282986e+03,9.998470004750088513e-01,1.000196606914597108e+00,3.153078458375070995e-04,9.998026603106459076e-01,1.000197378639993584e+00
5.069738626246593412e+03,9.998470711448528281e-01,1.000196516363199617e+00,3.151641992495360259e-04,9.998027511724524308e-01,1.000197287742323526e+00
5.072073979089619570e+03,9.998471417819524421e-01,1.000196425853518978e+00,3.150204864913947519e-04,9.998028419924230858e-01,1.000197196886522200e+00
5.074410407702680459e+03,9.998472123863237915e-01,1.000196335385537427e+00,3.148767075326022887e-04,9.998029327705771907e-01,1.000197106072570508e+00
5.076747912581325181e+03,9.998472829579818644e-01,1.000196244959235647e+00,3.147328623426636613e-04,9.998030235069340632e-01,1.000197015300448911e+00
5.079086494221332032e+03,9.998473534969417598e-01,1.000196154574592544e+00,3.145889508910696916e-04,9.998031142015129102e-01,1.000196924570138313e+00
5.081426153118704860e+03,9.998474240032189098e-01,1.000196064231591686e+00,3.144449731472973237e-04,9.998032048543328276e-01,1.000196833881619618e+00
5.083766889769677618e+03,9.998474944768287465e-01,1.000195973930211535e+00,3.143009290808093529e-04,9.998032954654131332e-01,1.000196743234873287e+00
5.086108704670713450e+03,9.998475649177859248e-01,1.000195883670434105e+00,3.141568186610544798e-04,9.998033860347731450e-01,1.000196652629880223e+00
5.088451598318503784e+03,9.998476353261063210e-01,1.000195793452240300e+00,3.140126418574673106e-04,9.998034765624319586e-01,1.000196562066621109e+00
5.090795571209968330e+03,9.998477057018045899e-01,1.000195703275610137e+00,3.138683986394684650e-04,9.998035670484087811e-01,1.000196471545076626e+00
5.093140623842255081e+03,9.998477760448961638e-01,1.000195613140525186e+00,3.137240889764644682e-04,9.998036574927229303e-01,1.000196381065227902e+00
5.095486756712743045e+03,9.998478463553964746e-01,1.000195523046966573e+00,3.135797128378476966e-04,9.998037478953933910e-01,1.000196290627055173e+00
5.097833970319038599e+03,9.998479166333200663e-01,1.000195432994913869e+00,3.134352701929964862e-04,9.998038382564394810e-01,1.000196200230539789e+00
5.100182265158978225e+03,9.998479868786831481e-01,1.000195342984349089e+00,3.132907610112749697e-04,9.998039285758802963e-01,1.000196109875662209e+00
5.102531641730626689e+03,9.998480570914999310e-01,1.000195253015252472e+00,3.131461852620332940e-04,9.998040188537349326e-01,1.000196019562403560e+00
5.104882100532280674e+03,9.998481272717862911e-01,1.000195163087605144e+00,3.130015429146073484e-04,9.998041090900227079e-01,1.000195929290744301e+00
5.107233642062462422e+03,9.998481974195566613e-01,1.000195073201388452e+00,3.128568339383190362e-04,9.998041992847627180e-01,1.000195839060665337e+00
5.109586266819927914e+03,9.998482675348265847e-01,1.000194983356582190e+00,3.127120583024760574e-04,9.998042894379739476e-01,1.000195748872147794e+00
5.111939975303660503e+03,9.998483376176118265e-01,1.000194893553168374e+00,3.125672159763719093e-04,9.998043795496756037e-01,1.000195658725172354e+00
5.114294768012873647e+03,9.998484076679258203e-01,1.000194803791126796e+00,3.124223069292861028e-04,9.998044696198868930e-01,1.000195568619719699e+00
5.116650645447010902e+03,9.998484776857857748e-01,1.000194714070439916e+00,3.122773311304838915e-04,9.998045596486268005e-01,1.000195478555770734e+00
5.119007608105752297e+03,9.998485476712053455e-01,1.000194624391087306e+00,3.121322885492160007e-04,9.998046496359145330e-01,1.000195388533306584e+00
5.121365656488989771e+03,9.998486176242004086e-01,1.000194534753050979e+00,3.119871791547201454e-04,9.998047395817689642e-01,1.000195298552307932e+00
5.123724791096864465e+03,9.998486875447857303e-01,1.000194445156310730e+00,3.118420029162186449e-04,9.998048294862094121e-01,1.000195208612755904e+00
5.126085012429739436e+03,9.998487574329765204e-01,1.000194355600848573e+00,3.116987000757212535e-04,9.998049193492547504e-01,1.000195118714631182e+00
5.128446320988210573e+03,9.998488272887876560e-01,1.000194266086644745e+00,3.115567011165359728e-04,9.998050091709242970e-01,1.000195028857914448e+00
5.130808717273103866e+03,9.998488971122349023e-01,1.000194176613680597e+00,3.114146367461535087e-04,9.998050989512368147e-01,1.000194939042587050e+00
5.133172201785474499e+03,9.998489669033325811e-01,1.000194087181936808e+00,3.112725069344425273e-04,9.998051886902113994e-01,1.000194849268629893e+00
5.135536775026611394e+03,9.998490366620963465e-01,1.000193997791395395e+00,3.111303116512576005e-04,9.998052783878672578e-01,1.000194759536023659e+00
5.137902437498031759e+03,9.998491063885405206e-01,1.000193908442035706e+00,3.109880508664396932e-04,9.998053680442233748e-01,1.000194669844749251e+00
5.140269189701484720e+03,9.998491760826804242e-01,1.000193819133839757e+00,3.108457245498157844e-04,9.998054576592985132e-01,1.000194580194788019e+00
5.142637032138950417e+03,9.998492457445320447e-01,1.000193729866788894e+00,3.107033326711989207e-04,9.998055472331119908e-01,1.000194490586120644e+00
5.145005965312640001e+03,9.998493153741094819e-01,1.000193640640863135e+00,3.105608752003882712e-04,9.998056367656826815e-01,1.000194401018728030e+00
5.147375989724997453e+03,9.998493849714283899e-01,1.000193551456044938e+00,3.104183521071690187e-04,9.998057262570295700e-01,1.000194311492591304e+00
5.149747105878696857e+03,9.998494545365028685e-01,1.000193462312313653e+00,3.102757633613125224e-04,9.998058157071716412e-01,1.000194222007691591e+00
5.152119314276643308e+03,9.998495240693484609e-01,1.000193373209651293e+00,3.101331089325761554e-04,9.998059051161278799e-01,1.000194132564009575e+00
5.154492615421974733e+03,9.998495935699804882e-01,1.000193284148039652e+00,3.099903887907034671e-04,9.998059944839171598e-01,1.000194043161526603e+00
5.156867009818060978e+03,9.998496630384138273e-01,1.000193195127458079e+00,3.098476029054239122e-04,9.998060838105585768e-01,1.000193953800223357e+00
5.159242497968501993e+03,9.998497324746632442e-01,1.000193106147888811e+00,3.097047512464531221e-04,9.998061730960710047e-01,1.000193864480080963e+00
5.161619080377132377e+03,9.998498018787437269e-01,1.000193017209312529e+00,3.095618337834926334e-04,9.998062623404734284e-01,1.000193775201080548e+00
5.163996757548015921e+03,9.998498712506701525e-01,1.000192928311710583e+00,3.094188504862303217e-04,9.998063515437847215e-01,1.000193685963203016e+00
5.166375529985451067e+03,9.998499405904581749e-01,1.000192839455064098e+00,3.092758013243397512e-04,9.998064407060237579e-01,1.000193596766429716e+00
5.168755398193966357e+03,9.998500098981224493e-01,1.000192750639353978e+00,3.091326862674807167e-04,9.998065298272096335e-01,1.000193507610741328e+00
5.171136362678324986e+03,9.998500791736772975e-01,1.000192661864561572e+00,3.089895052852990268e-04,9.998066189073609999e-01,1.000193418496119202e+00
5.173518423943522066e+03,9.998501484171387066e-01,1.000192573130668228e+00,3.088462583474263414e-04,9.998067079464969531e-01,1.000193329422544242e+00
5.175901582494783725e+03,9.998502176285214427e-01,1.000192484437654628e+00,3.087029454234806050e-04,9.998067969446362557e-01,1.000193240389997573e+00
5.178285838837570736e+03,9.998502868078396055e-01,1.000192395785501898e+00,3.085595664830655593e-04,9.998068859017978927e-01,1.000193151398460323e+00
5.180671193477575798e+03,9.998503559551087383e-01,1.000192307174191164e+00,3.084161214957710138e-04,9.998069748180006266e-01,1.000193062447913617e+00
5.183057646920723528e+03,9.998504250703438290e-01,1.000192218603703775e+00,3.082726104311727918e-04,9.998070636932633315e-01,1.000192973538338359e+00
5.185445199673175011e+03,9.998504941535595325e-01,1.000192130074021746e+00,3.081308618092075402e-04,9.998071525276049920e-01,1.000192884669716120e+00
5.187833852241319619e+03,9.998505632047710590e-01,1.000192041585124425e+00,3.079904915842908626e-04,9.998072413210442599e-01,1.000192795842027582e+00
5.190223605131785007e+03,9.998506322239937294e-01,1.000191953136994938e+00,3.078500566984462600e-04,9.998073300736000091e-01,1.000192707055254093e+00
5.192614458851428935e+03,9.998507012112411996e-01,1.000191864729613078e+00,3.077095571218879341e-04,9.998074187852912242e-01,1.000192618309376780e+00
5.195006413907342903e+03,9.998507701665302339e-01,1.000191776362961305e+00,3.075689928248164797e-04,9.998075074561365572e-01,1.000192529604376768e+00
5.197399470806853969e+03,9.998508390898733778e-01,1.000191688037019633e+00,3.074283637774185597e-04,9.998075960861548817e-01,1.000192440940235183e+00
5.199793630057520204e+03,9.998509079812877287e-01,1.000191599751769855e+00,3.072876699498673387e-04,9.998076846753649605e-01,1.000192352316933375e+00
5.202188892167135236e+03,9.998509768407864984e-01,1.000191511507193320e+00,3.071469113123220492e-04,9.998077732237855564e-01,1.000192263734452247e+00
5.204585257643726436e+03,9.998510456683851189e-01,1.000191423303270710e+00,3.070060878349283170e-04,9.998078617314355432e-01,1.000192175192773147e+00
5.206982726995554913e+03,9.998511144640990222e-01,1.000191335139983817e+00,3.068651994878178902e-04,9.998079501983335726e-01,1.000192086691877424e+00
5.209381300731115516e+03,9.998511832279429745e-01,1.000191247017313989e+00,3.067242462411088558e-04,9.998080386244985185e-01,1.000191998231746204e+00
5.211780979359138655e+03,9.998512519599308535e-01,1.000191158935242131e+00,3.065832280649054774e-04,9.998081270099491435e-01,1.000191909812360391e+00
5.214181763388587569e+03,9.998513206600787573e-01,1.000191070893750034e+00,3.064421449292982491e-04,9.998082153547040996e-01,1.000191821433701556e+00
5.216583653328660148e+03,9.998513893284004528e-01,1.000190982892818825e+00,3.063009968043639499e-04,9.998083036587821493e-01,1.000191733095750823e+00
5.218986649688790749e+03,9.998514579649109280e-01,1.000190894932428520e+00,3.061597836601654809e-04,9.998083919222020555e-01,1.000191644798489321e+00
5.221390752978645651e+03,9.998515265696257259e-01,1.000190807012562466e+00,3.060185054667520824e-04,9.998084801449825809e-01,1.000191556541898619e+00
5.223795963708126692e+03,9.998515951425592796e-01,1.000190719133200679e+00,3.058771621941590627e-04,9.998085683271422663e-01,1.000191468325959621e+00
5.226202282387373089e+03,9.998516636837265770e-01,1.000190631294325394e+00,3.057357538124079606e-04,9.998086564686999855e-01,1.000191380150653897e+00
5.228609709526755069e+03,9.998517321931413848e-01,1.000190543495916851e+00,3.055942802915065457e-04,9.998087445696743902e-01,1.000191292015962352e+00
5.231018245636881147e+03,9.998518006708199124e-01,1.000190455737957285e+00,3.054527416014488181e-04,9.998088326300842432e-01,1.000191203921866556e+00
5.233427891228598128e+03,9.998518691167760375e-01,1.000190368020427822e+00,3.053111377122145207e-04,9.998089206499479742e-01,1.000191115868347858e+00
5.235838646812973820e+03,9.998519375310258583e-01,1.000190280343309812e+00,3.051694685937705485e-04,9.998090086292844569e-01,1.000191027855387382e+00
5.238250512901327056e+03,9.998520059135814764e-01,1.000190192706584380e+00,3.050277342160691058e-04,9.998090965681123432e-01,1.000190939882966701e+00
5.240663490005205858e+03,9.998520742644608772e-01,1.000190105110233096e+00,3.048859345490487357e-04,9.998091844664502847e-01,1.000190851951066495e+00
5.243077578636395629e+03,9.998521425836762733e-01,1.000190017554236643e+00,3.047440695626342120e-04,9.998092723243168223e-01,1.000190764059668780e+00
5.245492779306915509e+03,9.998522108712439849e-01,1.000189930038578368e+00,3.046038583609521106e-04,9.998093601417306076e-01,1.000190676208754903e+00
5.247909092529022018e+03,9.998522791271784449e-01,1.000189842563238285e+00,3.044650981923858828e-04,9.998094479187104033e-01,1.000190588398305547e+00
5.250326518815207237e+03,9.998523473514930870e-01,1.000189755128197078e+00,3.043262741045571398e-04,9.998095356552747504e-01,1.000190500628302503e+00
5.252745058678199712e+03,9.998524155442043426e-01,1.000189667733437426e+00,3.041873860680217151e-04,9.998096233514421893e-01,1.000190412898727343e+00
5.255164712630962640e+03,9.998524837053264225e-01,1.000189580378940679e+00,3.040484340533219985e-04,9.998097110072313720e-01,1.000190325209560971e+00
5.257585481186696597e+03,9.998525518348736485e-01,1.000189493064687518e+00,3.039094180309867186e-04,9.998097986226608391e-01,1.000190237560785178e+00
5.260007364858839537e+03,9.998526199328615638e-01,1.000189405790659958e+00,3.037703379715309430e-04,9.998098861977493534e-01,1.000190149952381091e+00
5.262430364161064972e+03,9.998526879993033800e-01,1.000189318556839346e+00,3.036311938454562954e-04,9.998099737325152336e-01,1.000190062384330281e+00
5.264854479607281974e+03,9.998527560342155285e-01,1.000189231363207476e+00,3.034919856232507927e-04,9.998100612269772425e-01,1.000189974856613873e+00
5.267279711711637901e+03,9.998528240376118870e-01,1.000189144209745251e+00,3.033527132753888449e-04,9.998101486811538097e-01,1.000189887369213659e+00
5.269706060988515674e+03,9.998528920095067773e-01,1.000189057096434242e+00,3.032133767723313097e-04,9.998102360950635870e-01,1.000189799922110767e+00
5.272133527952537406e+03,9.998529599499157428e-01,1.000188970023256685e+00,3.030739760845252212e-04,9.998103234687251151e-01,1.000189712515286766e+00
5.274562113118560774e+03,9.998530278588523279e-01,1.000188882990192818e+00,3.029345111824041691e-04,9.998104108021568237e-01,1.000189625148723005e+00
5.276991817001679010e+03,9.998530957363322980e-01,1.000188795997225100e+00,3.027949820363882993e-04,9.998104980953773646e-01,1.000189537822401054e+00
5.279422640117224546e+03,9.998531635823697528e-01,1.000188709044334434e+00,3.026553886168837715e-04,9.998105853484050565e-01,1.000189450536302260e+00
5.281854582980768100e+03,9.998532313969791252e-01,1.000188622131503502e+00,3.025157308942833553e-04,9.998106725612586620e-01,1.000189363290408195e+00
5.284287646108115950e+03,9.998532991801759584e-01,1.000188535258712319e+00,3.023760088389660511e-04,9.998107597339565000e-01,1.000189276084700207e+00
5.286721830015312662e+03,9.998533669319737971e-01,1.000188448425943566e+00,3.022362224212973608e-04,9.998108468665171111e-01,1.000189188919159866e+00
5.289157135218641088e+03,9.998534346523881844e-01,1.000188361633178369e+00,3.020963716116289630e-04,9.998109339589589251e-01,1.000189101793768520e+00
5.291593562234620549e+03,9.998535023414331091e-01,1.000188274880398076e+00,3.019564563802990377e-04,9.998110210113004825e-01,1.000189014708507962e+00
5.294031111580009565e+03,9.998535699991235592e-01,1.000188188167584258e+00,3.018164766976319958e-04,9.998111080235602133e-01,1.000188927663359539e+00
5.296469783771804032e+03,9.998536376254740787e-01,1.000188101494718707e+00,3.016764325339386411e-04,9.998111949957566580e-01,1.000188840658304601e+00
5.298909579327238134e+03,9.998537052204991005e-01,1.000188014861783659e+00,3.015363238595160085e-04,9.998112819279081354e-01,1.000188753693324939e+00
5.301350498763785254e+03,9.998537727842126133e-01,1.000187928268759130e+00,3.013961506446475799e-04,9.998113688200330751e-01,1.000188666768402124e+00
5.303792542599155240e+03,9.998538403166307154e-01,1.000187841715628245e+00,3.012559128596030140e-04,9.998114556721500179e-01,1.000188579883517281e+00
5.306235711351298050e+03,9.998539078177668404e-01,1.000187755202371909e+00,3.011172224607679571e-04,9.998115424842773935e-01,1.000188493038652426e+00
5.308680005538401019e+03,9.998539752876365316e-01,1.000187668728971913e+00,3.009800538847273634e-04,9.998116292564335206e-01,1.000188406233788907e+00
5.311125425678891588e+03,9.998540427262527786e-01,1.000187582295409383e+00,3.008428221225843148e-04,9.998117159886368288e-01,1.000188319468908293e+00
5.313571972291435486e+03,9.998541101336324566e-01,1.000187495901667001e+00,3.007055271452324283e-04,9.998118026809056369e-01,1.000188232743992156e+00
5.316019645894935820e+03,9.998541775097873341e-01,1.000187409547725226e+00,3.005681689235519850e-04,9.998118893332584856e-01,1.000188146059022065e+00
5.318468447008537623e+03,9.998542448547342865e-01,1.000187323233566739e+00,3.004307474284096053e-04,9.998119759457138045e-01,1.000188059413979591e+00
5.320918376151621487e+03,9.998543121684860813e-01,1.000187236959172221e+00,3.002932626306588446e-04,9.998120625182896903e-01,1.000187972808846526e+00
5.323369433843811748e+03,9.998543794510588167e-01,1.000187150724524576e+00,3.001557145011394894e-04,9.998121490510046838e-01,1.000187886243604440e+00
5.325821620604967393e+03,9.998544467024662596e-01,1.000187064529603820e+00,3.000181030106780443e-04,9.998122355438772146e-01,1.000187799718234682e+00
5.328274936955190242e+03,9.998545139227225098e-01,1.000186978374393076e+00,2.998804281300876786e-04,9.998123219969254905e-01,1.000187713232719267e+00
5.330729383414820404e+03,9.998545811118435545e-01,1.000186892258873916e+00,2.997426898301678460e-04,9.998124084101678299e-01,1.000187626787039541e+00
5.333184960504437186e+03,9.998546482698417170e-01,1.000186806183027244e+00,2.996048880817048818e-04,9.998124947836226628e-01,1.000187540381177076e+00
5.335641668744860908e+03,9.998547153967334289e-01,1.000186720146835517e+00,2.994670228554714058e-04,9.998125811173081967e-01,1.000187454015113886e+00
5.338099508657151091e+03,9.998547824925319016e-01,1.000186634150279641e+00,2.993290941222265938e-04,9.998126674112428613e-01,1.000187367688831319e+00
5.340558480762608269e+03,9.998548495572525674e-01,1.000186548193342073e+00,2.991911018527163403e-04,9.998127536654448644e-01,1.000187281402311168e+00
5.343018585582770356e+03,9.998549165909095260e-01,1.000186462276004606e+00,2.990530460176728787e-04,9.998128398799326355e-01,1.000187195155535225e+00
5.345479823639419010e+03,9.998549835935167662e-01,1.000186376398248589e+00,2.989149265878150523e-04,9.998129260547242714e-01,1.000187108948484838e+00
5.347942195454579632e+03,9.998550505650894982e-01,1.000186290560055591e+00,2.987767435338478813e-04,9.998130121898382017e-01,1.000187022781142021e+00
5.350405701550501362e+03,9.998551175056422657e-01,1.000186204761408293e+00,2.986384968264638087e-04,9.998130982852926341e-01,1.000186936653488345e+00
5.352870342449692544e+03,9.998551844151886137e-01,1.000186119002287821e+00,2.985001864363408578e-04,9.998131843411057762e-01,1.000186850565505825e+00
5.355336118674894351e+03,9.998552512937439740e-01,1.000186033282675302e+00,2.983618123341438247e-04,9.998132703572959468e-01,1.000186764517175586e+00
5.357803030749090794e+03,9.998553181413218915e-01,1.000185947602553860e+00,2.982233744905240613e-04,9.998133563338814644e-01,1.000186678508479643e+00
5.360271079195504171e+03,9.998553849579371322e-01,1.000185861961904177e+00,2.980848728761193670e-04,9.998134422708804259e-01,1.000186592539400010e+00
5.362740264537600524e+03,9.998554517436044620e-01,1.000185776360708712e+00,2.979463074615539345e-04,9.998135281683111497e-01,1.000186506609918036e+00
5.365210587299085091e+03,9.998555184983382027e-01,1.000185690798949478e+00,2.978076782174386206e-04,9.998136140261917326e-01,1.000186420720015734e+00
5.367682048003905948e+03,9.998555852221525653e-01,1.000185605276607159e+00,2.976704921828951761e-04,9.998136998445406043e-01,1.000186334869674676e+00
5.370154647176250364e+03,9.998556519150615385e-01,1.000185519793664435e+00,2.975348969472271722e-04,9.998137856233757503e-01,1.000186249058876653e+00
5.372628385340550267e+03,9.998557185770806655e-01,1.000185434350103764e+00,2.973992392502090572e-04,9.998138713627153784e-01,1.000186163287603680e+00
5.375103263021475868e+03,9.998557852082231578e-01,1.000185348945905828e+00,2.972635190630683278e-04,9.998139570625778072e-01,1.000186077555837327e+00
5.377579280743941126e+03,9.998558518085045588e-01,1.000185263581053308e+00,2.971277363570191997e-04,9.998140427229811333e-01,1.000185991863559387e+00
5.380056439033101015e+03,9.998559183779379689e-01,1.000185178255527108e+00,2.969918911032625526e-04,9.998141283439435645e-01,1.000185906210751652e+00
5.382534738414352432e+03,9.998559849165381541e-01,1.000185092969309686e+00,2.968559832729860933e-04,9.998142139254833083e-01,1.000185820597396136e+00
5.385014179413335114e+03,9.998560514243201025e-01,1.000185007722383279e+00,2.967200128373642470e-04,9.998142994676183504e-01,1.000185735023474409e+00
5.387494762555928901e+03,9.998561179012975808e-01,1.000184922514729235e+00,2.965839797675581574e-04,9.998143849703668984e-01,1.000185649488968487e+00
5.389976488368258288e+03,9.998561843474854660e-01,1.000184837346330013e+00,2.964478840347155785e-04,9.998144704337471600e-01,1.000185563993860161e+00
5.392459357376688786e+03,9.998562507628975249e-01,1.000184752217166517e+00,2.963117256099710912e-04,9.998145558577772318e-01,1.000185478538131223e+00
5.394943370107829651e+03,9.998563171475485234e-01,1.000184667127222093e+00,2.961755044644459405e-04,9.998146412424752105e-01,1.000185393121763466e+00
5.397428527088529336e+03,9.998563835014524503e-01,1.000184582076477424e+00,2.960392205692481443e-04,9.998147265878591927e-01,1.000185307744738905e+00
5.399914828845883676e+03,9.998564498246232946e-01,1.000184497064914302e+00,2.959028738954722223e-04,9.998148118939472750e-01,1.000185222407039554e+00
5.402402275907228614e+03,9.998565161170763771e-01,1.000184412092515629e+00,2.957664644141995750e-04,9.998148971607575541e-01,1.000185137108646982e+00
5.404890868800142016e+03,9.998565823788252427e-01,1.000184327159263198e+00,2.956299920964982134e-04,9.998149823883082377e-01,1.000185051849542983e+00
5.407380608052447315e+03,9.998566486098847683e-01,1.000184242265138579e+00,2.954934569134228125e-04,9.998150675766172002e-01,1.000184966629709793e+00
5.409871494192209866e+03,9.998567148102689428e-01,1.000184157410124008e+00,2.953568588360146034e-04,9.998151527257027604e-01,1.000184881449129204e+00
5.412363527747737862e+03,9.998567809799916439e-01,1.000184072594201723e+00,2.952201978353017524e-04,9.998152378355826819e-01,1.000184796307783230e+00
5.414856709247584149e+03,9.998568471190679707e-01,1.000183987817352627e+00,2.950834738822988193e-04,9.998153229062751723e-01,1.000184711205653443e+00
5.417351039220543498e+03,9.998569132275109128e-01,1.000183903079559178e+00,2.949466869480071364e-04,9.998154079377983283e-01,1.000184626142722077e+00
5.419846518195655335e+03,9.998569793053364574e-01,1.000183818380804057e+00,2.948098370034146461e-04,9.998154929301701355e-01,1.000184541118970927e+00
5.422343146702202830e+03,9.998570453525577051e-01,1.000183733721069057e+00,2.946729240194958469e-04,9.998155778834085794e-01,1.000184456134382227e+00
5.424840925269711988e+03,9.998571113691894219e-01,1.000183649100335526e+00,2.945359479672120641e-04,9.998156627975316457e-01,1.000184371188937549e+00
5.427339854427953469e+03,9.998571773552451525e-01,1.000183564518585699e+00,2.943989088175111247e-04,9.998157476725574311e-01,1.000184286282619128e+00
5.429839934706941676e+03,9.998572433107398849e-01,1.000183479975802481e+00,2.942632108856710251e-04,9.998158325085039211e-01,1.000184201415408758e+00
5.432341166636935668e+03,9.998573092356874970e-01,1.000183395471966996e+00,2.941291709474446923e-04,9.998159173053891013e-01,1.000184116587288452e+00
5.434843550748438247e+03,9.998573751301023105e-01,1.000183311007061038e+00,2.939950692643092606e-04,9.998160020632309575e-01,1.000184031798240225e+00
5.437347087572196870e+03,9.998574409939990915e-01,1.000183226581067730e+00,2.938609058078221498e-04,9.998160867820474751e-01,1.000183947048246091e+00
5.439851777639202737e+03,9.998575068273911626e-01,1.000183142193968422e+00,2.937266805495277692e-04,9.998161714618566398e-01,1.000183862337288065e+00
5.442357621480693524e+03,9.998575726302929567e-01,1.000183057845745349e+00,2.935923934609573549e-04,9.998162561026763262e-01,1.000183777665348162e+00
5.444864619628149740e+03,9.998576384027185737e-01,1.000182973536380526e+00,2.934580445136291326e-04,9.998163407045245199e-01,1.000183693032408394e+00
5.447372772613297457e+03,9.998577041446827796e-01,1.000182889265855968e+00,2.933236336790480468e-04,9.998164252674193175e-01,1.000183608438450777e+00
5.449882080968106493e+03,9.998577698561993410e-01,1.000182805034154354e+00,2.931891609287060854e-04,9.998165097913783717e-01,1.000183523883457326e+00
5.452392545224794958e+03,9.998578355372829130e-01,1.000182720841257034e+00,2.930546262340819551e-04,9.998165942764198899e-01,1.000183439367410054e+00
5.454904165915821977e+03,9.998579011879462630e-01,1.000182636687146021e+00,2.929200295666413521e-04,9.998166787225615249e-01,1.000183354890291199e+00
5.457416943573895878e+03,9.998579668082056005e-01,1.000182552571803996e+00,2.927853708978366909e-04,9.998167631298213731e-01,1.000183270452082773e+00
5.459930878731966004e+03,9.998580323980739148e-01,1.000182468495212973e+00,2.926506501991074302e-04,9.998168474982174203e-01,1.000183186052766349e+00
5.462445971923231809e+03,9.998580979575647509e-01,1.000182384457355189e+00,2.925158674418796927e-04,9.998169318277673190e-01,1.000183101692324827e+00
5.464962223681135583e+03,9.998581634866939849e-01,1.000182300458212881e+00,2.923810225975664824e-04,9.998170161184890548e-01,1.000183017370739780e+00
5.467479634539371546e+03,9.998582289854738292e-01,1.000182216497767396e+00,2.922461156375673590e-04,9.998171003704005022e-01,1.000182933087993442e+00
5.469998205031862199e+03,9.998582944539199380e-01,1.000182132576001859e+00,2.921111465332696311e-04,9.998171845835195359e-01,1.000182848844068051e+00
5.472517935692793799e+03,9.998583598920461890e-01,1.000182048692898285e+00,2.919761152560465664e-04,9.998172687578641415e-01,1.000182764638945399e+00
5.475038827056594528e+03,9.998584252998656829e-01,1.000181964848438021e+00,2.918410217772583141e-04,9.998173528934519716e-01,1.000182680472607721e+00
5.477560879657934493e+03,9.998584906773935188e-01,1.000181881042603749e+00,2.917058660682521755e-04,9.998174369903010117e-01,1.000182596345037256e+00
5.480084094031734821e+03,9.998585560246439075e-01,1.000181797275378592e+00,2.915706481003619535e-04,9.998175210484289144e-01,1.000182512256216238e+00
5.482608470713159477e+03,9.998586213416298385e-01,1.000181713546743012e+00,2.914353678449084408e-04,9.998176050678537763e-01,1.000182428206126461e+00
5.485134010237621624e+03,9.998586866283670771e-01,1.000181629856680576e+00,2.913000252731990400e-04,9.998176890485932500e-01,1.000182344194750383e+00
5.487660713140778171e+03,9.998587518848686129e-01,1.000181546205173078e+00,2.911646203565281432e-04,9.998177729906650990e-01,1.000182260222070019e+00
5.490188579958536138e+03,9.998588171111477685e-01,1.000181462592202530e+00,2.910291530661767529e-04,9.998178568940873090e-01,1.000182176288067604e+00
5.492717611227046291e+03,9.998588823072199760e-01,1.000181379017751393e+00,2.908949271505187773e-04,9.998179407588775325e-01,1.000182092392725375e+00
5.495247807482708595e+03,9.998589474730991133e-01,1.000181295481802124e+00,2.907624246736462571e-04,9.998180245850536441e-01,1.000182008536025124e+00
5.497779169262169489e+03,9.998590126087988361e-01,1.000181211984336516e+00,2.906298611600894037e-04,9.998181083726332963e-01,1.000181924717949755e+00
5.500311697102320977e+03,9.998590777143336883e-01,1.000181128525337471e+00,2.904972365817319819e-04,9.998181921216343637e-01,1.000181840938480837e+00
5.502845391540305172e+03,9.998591427897167705e-01,1.000181045104786115e+00,2.903645509104447455e-04,9.998182758320746100e-01,1.000181757197600829e+00
5.505380253113509752e+03,9.998592078349631818e-01,1.000180961722665796e+00,2.902318041180854927e-04,9.998183595039716876e-01,1.000181673495292189e+00
5.507916282359570687e+03,9.998592728500863558e-01,1.000180878378958527e+00,2.900989961764990650e-04,9.998184431373434711e-01,1.000181589831536710e+00
5.510453479816371328e+03,9.998593378351012806e-01,1.000180795073646989e+00,2.899661270575172936e-04,9.998185267322076131e-01,1.000181506206316850e+00
5.512991846022041500e+03,9.998594027900198355e-01,1.000180711806712086e+00,2.898331967329592163e-04,9.998186102885819881e-01,1.000181422619614624e+00
5.515531381514962959e+03,9.998594677148578969e-01,1.000180628578137609e+00,2.897002051746305892e-04,9.998186938064841378e-01,1.000181339071412712e+00
5.518072086833760295e+03,9.998595326096290092e-01,1.000180545387905129e+00,2.895671523543244833e-04,9.998187772859318256e-01,1.000181255561692906e+00
