r,gtt,grr,phi,gtt_schw,grr_schw
4.323986813836231846e+01,9.746653525856048272e-01,1.025882445650442731e+00,1.265007044326893482e-02,9.768731949690474536e-01,1.023674316328932798e+00
4.325978639380574009e+01,9.746763101087353443e-01,1.025870289830387527e+00,1.264420133256964271e-02,9.768838433251444409e-01,1.023663157941247182e+00
4.327971382450612481e+01,9.746872497688436887e-01,1.025858140790954165e+00,1.263832951829025990e-02,9.768944867783813102e-01,1.023652004934346937e+00
4.329965043468995134e+01,9.746981715901478216e-01,1.025845998526216274e+00,1.263245499918541799e-02,9.769051253310155891e-01,1.023640857305522900e+00
4.331959622858574477e+01,9.747090755970757581e-01,1.025833863030237048e+00,1.262657777400913450e-02,9.769157589853036949e-01,1.023629715052066791e+00
4.333955121042394154e+01,9.747199618142691202e-01,1.025821734297071242e+00,1.262069784151487531e-02,9.769263877435010457e-01,1.023618578171272775e+00
4.335951538443692499e+01,9.747308302665778079e-01,1.025809612320762731e+00,1.261481520045552168e-02,9.769370116078619493e-01,1.023607446660435683e+00
4.337948875485902533e+01,9.747416809790619974e-01,1.025797497095346955e+00,1.260892984958338937e-02,9.769476305806396033e-01,1.023596320516852565e+00
4.339947132592652679e+01,9.747525139769911418e-01,1.025785388614850024e+00,1.260316372101319068e-02,9.769582446640863171e-01,1.023585199737821139e+00
4.341946310187768177e+01,9.747633292858407517e-01,1.025773286873286727e+00,1.259740722256105089e-02,9.769688538604532901e-01,1.023574084320641342e+00
4.343946408695266115e+01,9.747741269312955037e-01,1.025761191864665189e+00,1.259164807240317069e-02,9.769794581719907223e-01,1.023562974262614000e+00
4.345947428539361823e+01,9.747849069392451327e-01,1.025749103582983102e+00,1.258588626931805149e-02,9.769900576009477033e-01,1.023551869561041938e+00
4.347949370144463899e+01,9.747956693357855418e-01,1.025737022022229272e+00,1.258012181208363785e-02,9.770006521495724350e-01,1.023540770213228646e+00
4.349952233935179180e+01,9.748064141472171373e-01,1.025724947176383628e+00,1.257435469947729839e-02,9.770112418201118976e-01,1.023529676216479833e+00
4.351956020336307063e+01,9.748171414000440516e-01,1.025712879039416769e+00,1.256858493027585705e-02,9.770218266148120723e-01,1.023518587568102545e+00
4.353960729772844473e+01,9.748278511209734765e-01,1.025700817605291082e+00,1.256281250325556008e-02,9.770324065359181631e-01,1.023507504265404933e+00
4.355966362669983738e+01,9.748385433369158859e-01,1.025688762867960513e+00,1.255703741719209517e-02,9.770429815856738198e-01,1.023496426305696927e+00
4.357972919453111871e+01,9.748492180749823710e-01,1.025676714821368574e+00,1.255125967086058968e-02,9.770535517663223590e-01,1.023485353686289789e+00
4.359980400547814838e+01,9.748598753624844182e-01,1.025664673459453224e+00,1.254547926303559505e-02,9.770641170801053210e-01,1.023474286404496336e+00
4.361988806379871164e+01,9.748705152269349083e-01,1.025652638776141767e+00,1.253969619249111281e-02,9.770746775292638020e-01,1.023463224457630716e+00
4.363998137375257613e+01,9.748811376960444530e-01,1.025640610765353955e+00,1.253391045800057203e-02,9.770852331160376769e-01,1.023452167843008409e+00
4.366008393960146350e+01,9.748917427977227268e-01,1.025628589421000436e+00,1.252812205833683627e-02,9.770957838426654885e-01,1.023441116557946895e+00
4.368019576560906359e+01,9.749023305600766909e-01,1.025616574736985198e+00,1.252233099227220356e-02,9.771063297113852242e-01,1.023430070599764763e+00
4.370031685604102734e+01,9.749129010114094829e-01,1.025604566707203125e+00,1.251653725857841161e-02,9.771168707244336504e-01,1.023419029965781712e+00
4.372044721516496679e+01,9.749234541802210829e-01,1.025592565325541106e+00,1.251074085602662742e-02,9.771274068840463123e-01,1.023407994653319442e+00
4.374058684725049773e+01,9.749339900952053162e-01,1.025580570585878926e+00,1.250494178338744378e-02,9.771379381924579777e-01,1.023396964659700981e+00
4.376073575656911174e+01,9.749445087852515179e-01,1.025568582482087931e+00,1.249914003943091399e-02,9.771484646519023043e-01,1.023385939982250692e+00
4.378089394739436102e+01,9.749550102794404260e-01,1.025556601008031476e+00,1.249333562292649809e-02,9.771589862646119506e-01,1.023374920618294048e+00
4.380106142400171620e+01,9.749654946070472894e-01,1.025544626157566030e+00,1.248752853264310098e-02,9.771695030328185760e-01,1.023363906565158743e+00
4.382123819066864456e+01,9.749759617975393144e-01,1.025532657924540514e+00,1.248171876734905511e-02,9.771800149587525075e-01,1.023352897820173579e+00
4.384142425167456025e+01,9.749864118805713353e-01,1.025520696302795631e+00,1.247590632581213263e-02,9.771905220446435170e-01,1.023341894380668693e+00
4.386161961130087406e+01,9.749968448859922532e-01,1.025508741286165426e+00,1.247009120679952801e-02,9.772010242927201551e-01,1.023330896243975330e+00
4.388182427383093653e+01,9.750072608438377086e-01,1.025496792868476392e+00,1.246427340907788062e-02,9.772115217052096403e-01,1.023319903407427178e+00
4.390203824355010198e+01,9.750176597843329684e-01,1.025484851043548362e+00,1.245856923883974232e-02,9.772220142843387469e-01,1.023308915868358371e+00
4.392226152474568579e+01,9.750280417378891507e-01,1.025472915805192509e+00,1.245287813489146488e-02,9.772325020323326950e-01,1.023297933624105038e+00
4.394249412170697866e+01,9.750384067351064443e-01,1.025460987147216674e+00,1.244718440936113876e-02,9.772429849514160383e-01,1.023286956672004422e+00
4.396273603872523950e+01,9.750487548067683363e-01,1.025449065063415599e+00,1.244148806104114144e-02,9.772534630438119985e-01,1.023275985009395983e+00
4.398298728009371672e+01,9.750590859838448310e-01,1.025437149547583804e+00,1.243578908872329525e-02,9.772639363117432421e-01,1.023265018633619183e+00
4.400324785010763406e+01,9.750694002974897856e-01,1.025425240593505594e+00,1.243008749119886916e-02,9.772744047574307702e-01,1.023254057542016593e+00
4.402351775306418347e+01,9.750796977790396891e-01,1.025413338194958612e+00,1.242438326725857183e-02,9.772848683830951400e-01,1.023243101731930782e+00
4.404379699326255349e+01,9.750899784600153275e-01,1.025401442345714731e+00,1.241867641569255679e-02,9.772953271909555761e-01,1.023232151200706763e+00
4.406408557500390089e+01,9.751002423721160106e-01,1.025389553039539381e+00,1.241296693529041900e-02,9.773057811832304154e-01,1.023221205945690437e+00
4.408438350259135774e+01,9.751104895472245682e-01,1.025377670270191777e+00,1.240725482484120006e-02,9.773162303621367730e-01,1.023210265964229260e+00
4.410469078033005985e+01,9.751207200174022427e-01,1.025365794031423805e+00,1.240154008313337601e-02,9.773266747298909873e-01,1.023199331253672462e+00
4.412500741252710412e+01,9.751309338148900219e-01,1.025353924316982912e+00,1.239582270895487129e-02,9.773371142887082863e-01,1.023188401811370385e+00
4.414533340349158408e+01,9.751411309721056409e-01,1.025342061120608772e+00,1.239010270109304999e-02,9.773475490408028987e-01,1.023177477634674482e+00
4.416566875753457566e+01,9.751513115216456917e-01,1.025330204436035952e+00,1.238438005833471592e-02,9.773579789883878322e-01,1.023166558720938424e+00
4.418601347896914433e+01,9.751614754962818488e-01,1.025318354256992137e+00,1.237865477946611427e-02,9.773684041336754280e-01,1.023155645067516550e+00
4.420636757211032375e+01,9.751716229289624227e-01,1.025306510577200347e+00,1.237292686327293861e-02,9.773788244788766955e-01,1.023144736671765420e+00
4.422673104127518684e+01,9.751817538528098073e-01,1.025294673390378053e+00,1.236719630854030312e-02,9.773892400262018665e-01,1.023133833531042258e+00
4.424710389078270367e+01,9.751918683011200351e-01,1.025282842690235174e+00,1.236146311405279460e-02,9.773996507778599518e-01,1.023122935642706288e+00
4.426748612495391200e+01,9.752019663073624445e-01,1.025271018470478301e+00,1.235572727859441354e-02,9.774100567360590741e-01,1.023112043004117622e+00
4.428787774811181777e+01,9.752120479051772373e-01,1.025259200724806252e+00,1.234998880094860703e-02,9.774204579030063567e-01,1.023101155612638369e+00
4.430827876458141645e+01,9.752221131283776989e-01,1.025247389446914736e+00,1.234424767989826359e-02,9.774308542809077016e-01,1.023090273465631750e+00
4.432868917868970016e+01,9.752321620109463129e-01,1.025235584630492580e+00,1.233850391422570969e-02,9.774412458719683450e-01,1.023079396560462540e+00
4.434910899476563628e+01,9.752421945870339837e-01,1.025223786269223947e+00,1.233275750271271495e-02,9.774516326783920794e-01,1.023068524894496623e+00
4.436953821714021728e+01,9.752522108909619236e-01,1.025211994356788336e+00,1.232700844414048001e-02,9.774620147023821426e-01,1.023057658465101882e+00
4.438997685014639671e+01,9.752622109572184339e-01,1.025200208886859254e+00,1.232125673728965386e-02,9.774723919461403288e-01,1.023046797269647090e+00
4.441042489811915317e+01,9.752721948204575719e-01,1.025188429853105543e+00,1.231561325870867210e-02,9.774827644118677661e-01,1.023035941305502572e+00
4.443088236539544766e+01,9.752821625155003726e-01,1.025176657249191159e+00,1.230998617343069708e-02,9.774931321017644725e-01,1.023025090570040430e+00
4.445134925631423783e+01,9.752921140773320730e-01,1.025164891068776063e+00,1.230435649606059084e-02,9.775034950180291338e-01,1.023014245060633653e+00
4.447182557521648505e+01,9.753020495411027779e-01,1.025153131305514220e+00,1.229872422540431720e-02,9.775138531628598804e-01,1.023003404774657232e+00
4.449231132644514020e+01,9.753119689421251293e-01,1.025141377953055821e+00,1.229308936026729353e-02,9.775242065384536216e-01,1.022992569709487043e+00
4.451280651434517921e+01,9.753218723158733061e-01,1.025129631005046615e+00,1.228745189945437688e-02,9.775345551470062677e-01,1.022981739862500516e+00
4.453331114326355333e+01,9.753317596979851345e-01,1.025117890455126579e+00,1.228181184176988308e-02,9.775448989907127295e-01,1.022970915231076861e+00
4.455382521754922465e+01,9.753416311242567582e-01,1.025106156296933468e+00,1.227616918601757805e-02,9.775552380717669188e-01,1.022960095812596171e+00
4.457434874155315896e+01,9.753514866306453035e-01,1.025094428524098822e+00,1.227052393100067258e-02,9.775655723923616369e-01,1.022949281604440541e+00
4.459488171962834002e+01,9.753613262532653261e-01,1.025082707130251292e+00,1.226487607552182064e-02,9.775759019546887973e-01,1.022938472603992732e+00
4.461542415612972690e+01,9.753711500283904767e-01,1.025070992109014201e+00,1.225922561838314016e-02,9.775862267609393141e-01,1.022927668808637724e+00
4.463597605541431790e+01,9.753809579924499484e-01,1.025059283454008430e+00,1.225357255838618008e-02,9.775965468133031022e-01,1.022916870215761387e+00
4.465653742184109376e+01,9.753907501820309189e-01,1.025047581158849752e+00,1.224791689433194809e-02,9.776068621139687442e-01,1.022906076822751142e+00
4.467710825977105316e+01,9.754005266338738878e-01,1.025035885217150611e+00,1.224225862502089680e-02,9.776171726651243787e-01,1.022895288626995747e+00
4.469768857356719849e+01,9.754102873848736754e-01,1.025024195622519008e+00,1.223659774925292890e-02,9.776274784689567010e-01,1.022884505625885732e+00
4.471827836759457853e+01,9.754200324720790904e-01,1.025012512368560058e+00,1.223093426582737980e-02,9.776377795276515181e-01,1.022873727816812517e+00
4.473887764622016761e+01,9.754297619326914859e-01,1.025000835448875103e+00,1.222526817354305934e-02,9.776480758433937490e-01,1.022862955197169299e+00
4.475948641381303617e+01,9.754394758040618729e-01,1.024989164857061263e+00,1.221959947119819964e-02,9.776583674183670913e-01,1.022852187764350607e+00
4.478010467474421574e+01,9.754491741236949176e-01,1.024977500586713219e+00,1.221392815759049164e-02,9.776686542547544656e-01,1.022841425515752078e+00
4.480073243338679134e+01,9.754588569292423905e-01,1.024965842631422319e+00,1.220825423151706418e-02,9.776789363547375711e-01,1.022830668448771352e+00
4.482136969411583038e+01,9.754685242585059424e-01,1.024954190984776137e+00,1.220257769177449970e-02,9.776892137204972189e-01,1.022819916560806952e+00
4.484201646130843244e+01,9.754781761494341064e-01,1.024942545640358471e+00,1.219689853715882032e-02,9.776994863542133318e-01,1.022809169849259181e+00
4.486267273934370792e+01,9.754878126401234084e-01,1.024930906591750901e+00,1.219121676646549822e-02,9.777097542580645007e-01,1.022798428311529451e+00
4.488333853260277806e+01,9.754974337688159247e-01,1.024919273832533007e+00,1.218553237848945051e-02,9.777200174342287609e-01,1.022787691945020505e+00
4.490401384546879626e+01,9.755070395738988376e-01,1.024907647356278817e+00,1.217984537202503222e-02,9.777302758848825937e-01,1.022776960747137087e+00
4.492469868232692676e+01,9.755166300939031032e-01,1.024896027156561473e+00,1.217426138520907516e-02,9.777405296122021472e-01,1.022766234715284384e+00
4.494539304756435882e+01,9.755262053675042289e-01,1.024884413226951452e+00,1.216869701723281329e-02,9.777507786183617933e-01,1.022755513846870246e+00
4.496609694557028547e+01,9.755357654335176099e-01,1.024872805561015454e+00,1.216313008605487099e-02,9.777610229055356816e-01,1.022744798139302524e+00
4.498681038073594607e+01,9.755453103309021934e-01,1.024861204152317962e+00,1.215756059049451915e-02,9.777712624758964077e-01,1.022734087589991514e+00
4.500753335745458372e+01,9.755548400987582580e-01,1.024849608994421901e+00,1.215198852937048740e-02,9.777814973316156788e-01,1.022723382196348618e+00
4.502826588012148079e+01,9.755643547763221957e-01,1.024838020080885981e+00,1.214641390150095722e-02,9.777917274748644250e-01,1.022712681955786351e+00
4.504900795313393758e+01,9.755738544029719517e-01,1.024826437405268909e+00,1.214083670570357057e-02,9.778019529078124661e-01,1.022701986865719004e+00
4.506975958089126522e+01,9.755833390182223619e-01,1.024814860961124063e+00,1.213525694079542472e-02,9.778121736326284008e-01,1.022691296923561977e+00
4.509052076779482832e+01,9.755928086617247086e-01,1.024803290742006157e+00,1.212967460559306529e-02,9.778223896514800506e-01,1.022680612126732447e+00
4.511129151824800232e+01,9.756022633732666094e-01,1.024791726741464570e+00,1.212408969891250188e-02,9.778326009665343488e-01,1.022669932472648480e+00
4.513207183665618771e+01,9.756117031927696859e-01,1.024780168953049353e+00,1.211850221956919244e-02,9.778428075799568964e-01,1.022659257958730139e+00
4.515286172742683135e+01,9.756211281602920060e-01,1.024768617370306334e+00,1.211291216637805021e-02,9.778530094939126283e-01,1.022648588582397933e+00
4.517366119496939092e+01,9.756305383160218669e-01,1.024757071986782009e+00,1.210731953815344722e-02,9.778632067105651471e-01,1.022637924341075033e+00
4.519447024369537047e+01,9.756399337002816807e-01,1.024745532796018654e+00,1.210172433370920210e-02,9.778733992320775004e-01,1.022627265232185056e+00
4.521528887801832042e+01,9.756493143535236445e-01,1.024733999791557881e+00,1.209612655185858532e-02,9.778835870606114034e-01,1.022616611253152952e+00
4.523611710235375938e+01,9.756586803163317390e-01,1.024722472966939524e+00,1.209052619141433652e-02,9.778937701983274611e-01,1.022605962401405888e+00
4.525695492111930207e+01,9.756680316294180644e-01,1.024710952315703416e+00,1.208492325118863675e-02,9.779039486473857234e-01,1.022595318674371923e+00
4.527780233873459537e+01,9.756773683336245062e-01,1.024699437831384730e+00,1.207931772999311544e-02,9.779141224099449081e-01,1.022584680069480223e+00
4.529865935962128987e+01,9.756866904699189602e-01,1.024687929507520856e+00,1.207370962663886250e-02,9.779242914881629556e-01,1.022574046584161733e+00
4.531952598820309674e+01,9.756959980793968867e-01,1.024676427337644746e+00,1.206809893993641969e-02,9.779344558841964741e-01,1.022563418215848730e+00
4.534040222890575933e+01,9.757052912032796455e-01,1.024664931315290906e+00,1.206248566869577710e-02,9.779446156002014057e-01,1.022552794961974820e+00
4.536128808615706021e+01,9.757145698829124969e-01,1.024653441433990286e+00,1.205686981172637839e-02,9.779547706383326933e-01,1.022542176819974946e+00
4.538218356438682122e+01,9.757238341597651576e-01,1.024641957687274729e+00,1.205125136783711734e-02,9.779649210007440585e-01,1.022531563787285602e+00
4.540308866802690346e+01,9.757330840754296908e-01,1.024630480068673632e+00,1.204563033583634299e-02,9.779750666895883349e-01,1.022520955861344394e+00
4.542400340151120020e+01,9.757423196716208391e-01,1.024619008571716838e+00,1.204000671453185622e-02,9.779852077070174676e-01,1.022510353039590925e+00
4.544492776927567235e+01,9.757515409901731385e-01,1.024607543189932413e+00,1.203448108870443234e-02,9.779953440551824029e-01,1.022499755319465020e+00
4.546586177575829879e+01,9.757607480730428051e-01,1.024596083916847977e+00,1.202897821353227266e-02,9.780054757362328655e-01,1.022489162698409171e+00
4.548680542539911897e+01,9.757699409623037390e-01,1.024584630745990932e+00,1.202347280348481894e-02,9.780156027523178031e-01,1.022478575173866311e+00
4.550775872264020450e+01,9.757791197001491890e-01,1.024573183670887344e+00,1.201796485739439757e-02,9.780257251055851642e-01,1.022467992743281373e+00
4.552872167192568043e+01,9.757882843288882002e-01,1.024561742685062615e+00,1.201245437409278853e-02,9.780358427981818981e-01,1.022457415404100400e+00
4.554969427770172530e+01,9.757974348909480566e-01,1.024550307782044367e+00,1.200694135241123402e-02,9.780459558322538438e-01,1.022446843153770546e+00
4.557067654441654980e+01,9.758065714288687298e-01,1.024538878955354670e+00,1.200142579118044714e-02,9.780560642099459523e-01,1.022436275989740961e+00
4.559166847652043231e+01,9.758156939853087630e-01,1.024527456198521369e+00,1.199590768923058763e-02,9.780661679334021752e-01,1.022425713909461464e+00
4.561267007846569044e+01,9.758248026030358346e-01,1.024516039505067200e+00,1.199038704539128961e-02,9.780762670047655760e-01,1.022415156910383871e+00
4.563368135470668818e+01,9.758338973249324200e-01,1.024504628868517342e+00,1.198486385849164247e-02,9.780863614261779970e-01,1.022404604989961330e+00
4.565470230969985721e+01,9.758429781939934600e-01,1.024493224282397641e+00,1.197933812736019267e-02,9.780964511997806143e-01,1.022394058145647433e+00
4.567573294790366134e+01,9.758520452533225864e-01,1.024481825740231278e+00,1.197380985082495755e-02,9.781065363277132718e-01,1.022383516374898660e+00
4.569677327377865339e+01,9.758610985461342313e-01,1.024470433235543432e+00,1.196827902771339762e-02,9.781166168121150362e-01,1.022372979675171489e+00
4.571782329178737569e+01,9.758701381157514065e-01,1.024459046761860170e+00,1.196274565685245643e-02,9.781266926551238639e-01,1.022362448043924621e+00
4.573888300639448801e+01,9.758791640056052596e-01,1.024447666312705563e+00,1.195720973706851896e-02,9.781367638588770452e-01,1.022351921478617864e+00
4.575995242206668934e+01,9.758881762592332976e-01,1.024436291881605898e+00,1.195167126718743242e-02,9.781468304255104274e-01,1.022341399976712140e+00
4.578103154327273216e+01,9.758971749202811630e-01,1.024424923462087245e+00,1.194613024603450799e-02,9.781568923571590801e-01,1.022330883535670365e+00
4.580212037448341533e+01,9.759061600324967500e-01,1.024413561047676335e+00,1.194058667243451735e-02,9.781669496559572963e-01,1.022320372152955903e+00
4.582321892017162668e+01,9.759151316397317588e-01,1.024402204631899460e+00,1.193504054521168055e-02,9.781770023240380363e-01,1.022309865826034558e+00
4.584432718481229330e+01,9.759240897859440267e-01,1.024390854208284463e+00,1.192949186318968333e-02,9.781870503635335945e-01,1.022299364552372580e+00
4.586544517288240286e+01,9.759330345151931985e-01,1.024379509770362295e+00,1.192394062519167193e-02,9.781970937765749330e-01,1.022288868329437994e+00
4.588657288886101071e+01,9.759419658716375068e-01,1.024368171311659692e+00,1.191838683004024617e-02,9.782071325652923477e-01,1.022278377154700379e+00
4.590771033722923988e+01,9.759508838995378799e-01,1.024356838825708493e+00,1.191283047655746288e-02,9.782171667318149133e-01,1.022267891025630426e+00
4.592885752247026687e+01,9.759597886432538338e-01,1.024345512306039652e+00,1.190727156356484115e-02,9.782271962782710384e-01,1.022257409939700157e+00
4.595001444906935006e+01,9.759686801472439166e-01,1.024334191746184786e+00,1.190171008988334840e-02,9.782372212067877992e-01,1.022246933894382925e+00
4.597118112151378710e+01,9.759775584560635986e-01,1.024322877139677956e+00,1.189624176486973016e-02,9.782472415194914950e-01,1.022236462887153641e+00
4.599235754429297884e+01,9.759864236143659388e-01,1.024311568480053225e+00,1.189079923630079888e-02,9.782572572185074256e-01,1.022225996915488322e+00
4.601354372189835829e+01,9.759952756668975882e-01,1.024300265760846651e+00,1.188535420065497429e-02,9.782672683059598917e-01,1.022215535976864542e+00
4.603473965882344743e+01,9.760041146585031191e-01,1.024288968975596736e+00,1.187990665677738332e-02,9.782772747839721950e-01,1.022205080068761429e+00
4.605594535956383595e+01,9.760129406341174763e-01,1.024277678117839763e+00,1.187445660351261860e-02,9.782872766546666377e-01,1.022194629188658999e+00
4.607716082861718121e+01,9.760217536387714166e-01,1.024266393181117341e+00,1.186900403970474194e-02,9.782972739201646339e-01,1.022184183334038821e+00
4.609838607048321535e+01,9.760305537175855140e-01,1.024255114158970414e+00,1.186354896419728258e-02,9.783072665825864878e-01,1.022173742502384020e+00
4.611962108966373819e+01,9.760393409157728239e-01,1.024243841044942815e+00,1.185809137583323895e-02,9.783172546440517259e-01,1.022163306691178830e+00
4.614086589066263144e+01,9.760481152786352199e-01,1.024232573832578597e+00,1.185263127345507171e-02,9.783272381066787649e-01,1.022152875897908819e+00
4.616212047798584450e+01,9.760568768515639482e-01,1.024221312515424476e+00,1.184716865590471242e-02,9.783372169725849110e-01,1.022142450120061330e+00
4.618338485614140154e+01,9.760656256800400721e-01,1.024210057087030723e+00,1.184170352202356009e-02,9.783471912438869156e-01,1.022132029355124372e+00
4.620465902963943705e+01,9.760743618096285878e-01,1.024198807540945610e+00,1.183623587065246729e-02,9.783571609227000865e-01,1.022121613600587731e+00
4.622594300299207504e+01,9.760830852859841977e-01,1.024187563870722961e+00,1.183076570063178179e-02,9.783671260111389545e-01,1.022111202853942524e+00
4.624723678071361377e+01,9.760917961548450927e-01,1.024176326069916598e+00,1.182529301080128582e-02,9.783770865113171622e-01,1.022100797112681203e+00
4.626854036732037656e+01,9.761004944620337298e-01,1.024165094132083453e+00,1.181981780000024643e-02,9.783870424253473530e-01,1.022090396374297550e+00
4.628985376733079704e+01,9.761091802534570538e-01,1.024153868050781568e+00,1.181434006706738593e-02,9.783969937553409491e-01,1.022080000636286901e+00
4.631117698526536941e+01,9.761178535751037222e-01,1.024142647819572760e+00,1.180885981084089410e-02,9.784069405034088174e-01,1.022069609896145259e+00
4.633251002564667687e+01,9.761265144730443266e-01,1.024131433432020177e+00,1.180337703015843162e-02,9.784168826716604928e-01,1.022059224151370627e+00
4.635385289299939160e+01,9.761351629934309493e-01,1.024120224881689856e+00,1.179789172385711446e-02,9.784268202622046218e-01,1.022048843399462559e+00
4.637520559185026059e+01,9.761437991824937210e-01,1.024109022162149829e+00,1.179240389077352777e-02,9.784367532771491849e-01,1.022038467637920833e+00
4.639656812672811981e+01,9.761524230865431528e-01,1.024097825266971240e+00,1.178691352974372414e-02,9.784466817186006082e-01,1.022028096864248115e+00
4.641794050216388712e+01,9.761610347519660280e-01,1.024086634189726563e+00,1.178142063960321319e-02,9.784566055886649849e-01,1.022017731075946845e+00
4.643932272269058359e+01,9.761696342252276226e-01,1.024075448923993603e+00,1.177592521918697198e-02,9.784665248894469647e-01,1.022007370270522131e+00
4.646071479284330508e+01,9.761782215528687079e-01,1.024064269463349719e+00,1.177042726732943807e-02,9.784764396230503092e-01,1.021997014445479524e+00
4.648211671715923643e+01,9.761867967815043290e-01,1.024053095801376934e+00,1.176492678286451647e-02,9.784863497915782249e-01,1.021986663598326350e+00
4.650352850017764439e+01,9.761953599578246932e-01,1.024041927931660378e+00,1.175951476977014215e-02,9.784962553971322530e-01,1.021976317726571493e+00
4.652495014643991311e+01,9.762039111285921722e-01,1.024030765847786961e+00,1.175413152039585934e-02,9.785061564418136015e-01,1.021965976827724276e+00
4.654638166048949444e+01,9.762124503406430787e-01,1.024019609543348253e+00,1.174874579125138527e-02,9.785160529277221464e-01,1.021955640899296247e+00
4.656782304687194340e+01,9.762209776408837802e-01,1.024008459011936045e+00,1.174335758119442186e-02,9.785259448569569862e-01,1.021945309938800062e+00
4.658927431013490406e+01,9.762294930762900336e-01,1.023997314247148793e+00,1.173796688908215063e-02,9.785358322316159985e-01,1.021934983943749486e+00
4.661073545482812364e+01,9.762379966939099818e-01,1.023986175242586283e+00,1.173257371377122056e-02,9.785457150537963944e-01,1.021924662911659842e+00
4.663220648550343128e+01,9.762464885408581594e-01,1.023975041991852075e+00,1.172717805411775845e-02,9.785555933255941641e-01,1.021914346840047783e+00
4.665368740671477354e+01,9.762549686643169355e-01,1.023963914488552618e+00,1.172177990897736201e-02,9.785654670491046314e-01,1.021904035726431070e+00
4.667517822301816466e+01,9.762634371115356258e-01,1.023952792726297689e+00,1.171637927720510682e-02,9.785753362264218991e-01,1.021893729568329245e+00
4.669667893897175048e+01,9.762718939298297149e-01,1.023941676698700842e+00,1.171097615765553067e-02,9.785852008596391816e-01,1.021883428363262514e+00
4.671818955913578009e+01,9.762803391665786368e-01,1.023930566399380071e+00,1.170557054918264749e-02,9.785950609508486941e-01,1.021873132108753301e+00
4.673971008807254179e+01,9.762887728692264400e-01,1.023919461821955590e+00,1.170016245063995597e-02,9.786049165021417640e-01,1.021862840802324257e+00
4.676124053034647687e+01,9.762971950852800118e-01,1.023908362960051610e+00,1.169475186088041359e-02,9.786147675156087189e-01,1.021852554441500693e+00
4.678278089052413691e+01,9.763056058623085232e-01,1.023897269807298116e+00,1.168933877875644699e-02,9.786246139933389987e-01,1.021842273023807701e+00
4.680433117317415537e+01,9.763140052479417630e-01,1.023886182357325536e+00,1.168392320311996413e-02,9.786344559374208218e-01,1.021831996546773258e+00
4.682589138286727604e+01,9.763223932898693613e-01,1.023875100603769628e+00,1.167850513282233695e-02,9.786442933499418517e-01,1.021821725007925563e+00
4.684746152417634590e+01,9.763307700358415664e-01,1.023864024540272366e+00,1.167308456671441175e-02,9.786541262329884194e-01,1.021811458404794815e+00
4.686904160167632227e+01,9.763391355336663580e-01,1.023852954160475948e+00,1.166766150364650229e-02,9.786639545886460789e-01,1.021801196734911876e+00
4.689063161994426565e+01,9.763474898312082262e-01,1.023841889458029231e+00,1.166223594246839843e-02,9.786737784189994960e-01,1.021790939995809389e+00
4.691223158355934686e+01,9.763558329763896149e-01,1.023830830426583960e+00,1.165680788202935574e-02,9.786835977261321151e-01,1.021780688185021546e+00
4.693384149710284703e+01,9.763641650171875908e-01,1.023819777059796543e+00,1.165137732117809896e-02,9.786934125121267147e-01,1.021770441300083210e+00
4.695546136515815761e+01,9.763724860016347318e-01,1.023808729351327829e+00,1.164594425876282549e-02,9.787032227790648520e-01,1.021760199338531017e+00
4.697709119231078034e+01,9.763807959778162404e-01,1.023797687294843328e+00,1.164050869363120189e-02,9.787130285290273068e-01,1.021749962297902936e+00
4.699873098314833442e+01,9.763890949938712760e-01,1.023786650884011440e+00,1.163507062463035868e-02,9.787228297640939711e-01,1.021739730175737826e+00
4.702038074226054221e+01,9.763973830979908453e-01,1.023775620112507001e+00,1.162963005060690426e-02,9.787326264863434044e-01,1.021729502969576764e+00
4.704204047423924351e+01,9.764056603384154709e-01,1.023764594974007514e+00,1.162427343173423437e-02,9.787424186978536111e-01,1.021719280676961050e+00
4.706371018367840264e+01,9.764139267634383001e-01,1.023753575462197363e+00,1.161894847256207848e-02,9.787522064007014855e-01,1.021709063295433983e+00
4.708538987517408714e+01,9.764221824213996648e-01,1.023742561570763154e+00,1.161362106047085681e-02,9.787619895969630335e-01,1.021698850822539972e+00
4.710707955332448904e+01,9.764304273606883022e-01,1.023731553293397711e+00,1.160829119433064160e-02,9.787717682887130399e-01,1.021688643255824980e+00
4.712877922272991782e+01,9.764386616297412447e-01,1.023720550623797410e+00,1.160295887301098471e-02,9.787815424780257345e-01,1.021678440592836079e+00
4.715048888799280036e+01,9.764468852770413765e-01,1.023709553555665064e+00,1.159762409538092100e-02,9.787913121669740146e-01,1.021668242831121454e+00
4.717220855371768806e+01,9.764550983511175453e-01,1.023698562082707486e+00,1.159228686030895975e-02,9.788010773576301116e-01,1.021658049968231063e+00
4.719393822451124265e+01,9.764633009005431186e-01,1.023687576198635707e+00,1.158694716666309327e-02,9.788108380520651464e-01,1.021647862001715756e+00
4.721567790498226458e+01,9.764714929739343185e-01,1.023676595897167640e+00,1.158160501331078826e-02,9.788205942523494629e-01,1.021637678929127935e+00
4.723742759974168592e+01,9.764796746199509991e-01,1.023665621172023643e+00,1.157626039911898580e-02,9.788303459605520729e-01,1.021627500748021333e+00
4.725918731340249224e+01,9.764878458872953138e-01,1.023654652016932287e+00,1.157091332295412563e-02,9.788400931787414327e-01,1.021617327455951019e+00
